loan_id,customer_id,origination_date,product,channel,region,loan_purpose,risk_band,risk_score,original_amount_vnd,tenor_months,annual_interest_rate
LN0007532,CUS0003149,2023-07-01,Personal Loan,Branch,Hanoi,Consumption,B,758,25000000,48,0.2293
LN0007533,CUS0002944,2023-04-01,Installment Loan,Partner,Hanoi,Medical,B,717,78000000,18,0.2295
LN0007534,CUS0007816,2023-11-01,Personal Loan,Branch,South,Consumption,A,815,142000000,36,0.2901
LN0007535,CUS0002406,2023-06-01,Personal Loan,Digital,North,Home Improvement,C,668,168000000,24,0.1915
LN0007536,CUS0000351,2023-12-01,Personal Loan,Digital,North,Consumption,A,768,157000000,24,0.2988
LN0007537,CUS0000249,2023-10-01,Installment Loan,Digital,Ho Chi Minh City,Education,D,626,98000000,24,0.2559
LN0007538,CUS0001333,2023-03-01,Installment Loan,Digital,Ho Chi Minh City,Home Improvement,B,728,54000000,18,0.2731
LN0007539,CUS0002158,2023-12-01,Personal Loan,Partner,South,Electronics,D,611,286000000,48,0.2368
LN0007540,CUS0000066,2023-05-01,Buy Now Pay Later,Digital,South,Education,C,699,17000000,12,0.2739
LN0007541,CUS0003020,2023-06-01,Personal Loan,Branch,Hanoi,Education,C,674,53000000,24,0.2994
LN0007542,CUS0004574,2023-08-01,Installment Loan,Branch,Ho Chi Minh City,Consumption,A,813,11000000,12,0.2304
LN0007543,CUS0004649,2023-04-01,Installment Loan,Telesales,North,Electronics,C,651,75000000,6,0.2806
LN0007544,CUS0006147,2023-05-01,Personal Loan,Digital,South,Consumption,B,740,69000000,24,0.28
LN0007545,CUS0006666,2024-04-01,Personal Loan,Telesales,Central,Electronics,B,709,164000000,24,0.2217
LN0007546,CUS0008558,2023-10-01,Personal Loan,Telesales,Hanoi,Education,B,740,253000000,36,0.2804
LN0007547,CUS0001927,2023-06-01,Installment Loan,Digital,Hanoi,Medical,E,535,68000000,24,0.2207
LN0007548,CUS0005791,2024-03-01,Installment Loan,Digital,South,Consumption,B,736,53000000,12,0.2897
LN0007549,CUS0000258,2023-08-01,Installment Loan,Digital,Central,Consumption,A,827,82000000,9,0.2941
LN0007550,CUS0002667,2024-02-01,Personal Loan,Digital,Ho Chi Minh City,Consumption,D,609,274000000,36,0.2386
LN0007551,CUS0003590,2023-04-01,Credit Card,Digital,South,Home Improvement,B,723,56000000,36,0.2998
LN0007552,CUS0001890,2024-04-01,Personal Loan,Partner,South,Home Improvement,B,710,234000000,36,0.2078
LN0007553,CUS0001715,2023-05-01,Personal Loan,Branch,Hanoi,Other,B,701,276000000,24,0.27
LN0007554,CUS0007225,2024-05-01,Credit Card,Digital,North,Other,D,585,21000000,36,0.2625
LN0007555,CUS0000221,2023-10-01,Personal Loan,Branch,North,Medical,C,676,167000000,24,0.1984
LN0007556,CUS0007652,2023-06-01,Credit Card,Digital,Central,Other,B,739,85000000,36,0.275
LN0007557,CUS0006625,2024-05-01,Personal Loan,Digital,Ho Chi Minh City,Education,E,541,204000000,18,0.209
LN0007558,CUS0000547,2023-12-01,Installment Loan,Telesales,Ho Chi Minh City,Consumption,A,777,94000000,6,0.302
LN0007559,CUS0003152,2023-07-01,Credit Card,Partner,North,Electronics,A,833,11000000,36,0.3303
LN0007560,CUS0004729,2023-06-01,Personal Loan,Digital,Hanoi,Education,A,827,183000000,36,0.2805
LN0007561,CUS0004070,2023-12-01,Personal Loan,Telesales,Hanoi,Electronics,C,672,166000000,36,0.2893
LN0007562,CUS0008606,2023-06-01,Buy Now Pay Later,Digital,Hanoi,Medical,D,645,29000000,12,0.2556
LN0007563,CUS0001525,2024-05-01,Personal Loan,Partner,Hanoi,Education,A,765,68000000,48,0.2841
LN0007564,CUS0008163,2023-03-01,Personal Loan,Partner,North,Medical,B,746,50000000,12,0.1923
LN0007565,CUS0008642,2023-04-01,Credit Card,Telesales,Hanoi,Electronics,C,670,41000000,36,0.3021
LN0007566,CUS0007716,2024-05-01,Personal Loan,Branch,South,Medical,A,805,155000000,12,0.1843
LN0007567,CUS0005892,2024-01-01,Personal Loan,Branch,Ho Chi Minh City,Education,B,746,190000000,12,0.1845
LN0007568,CUS0002757,2023-11-01,Credit Card,Digital,North,Home Improvement,E,463,34000000,36,0.3565
LN0007569,CUS0005890,2024-01-01,Installment Loan,Partner,Hanoi,Home Improvement,C,672,62000000,12,0.2549
LN0007570,CUS0000242,2024-02-01,Installment Loan,Branch,South,Medical,C,685,93000000,6,0.2317
LN0007571,CUS0003306,2023-01-01,Personal Loan,Digital,Central,Education,E,574,188000000,18,0.2136
LN0007572,CUS0003899,2023-04-01,Installment Loan,Digital,South,Consumption,D,615,27000000,9,0.2469
LN0007573,CUS0006513,2024-03-01,Installment Loan,Partner,North,Education,A,775,40000000,6,0.3005
LN0007574,CUS0001310,2023-05-01,Credit Card,Partner,Ho Chi Minh City,Home Improvement,E,559,46000000,36,0.2766
LN0007575,CUS0006660,2023-06-01,Credit Card,Digital,Hanoi,Electronics,D,614,92000000,36,0.3567
LN0007576,CUS0008455,2024-02-01,Credit Card,Partner,South,Electronics,A,808,74000000,36,0.2637
LN0007577,CUS0006626,2023-11-01,Personal Loan,Digital,South,Home Improvement,B,744,74000000,24,0.1824
LN0007578,CUS0000417,2023-03-01,Personal Loan,Digital,Ho Chi Minh City,Home Improvement,B,701,147000000,24,0.2012
LN0007579,CUS0001999,2024-02-01,Installment Loan,Branch,North,Electronics,D,647,56000000,9,0.3033
LN0007580,CUS0001366,2024-05-01,Personal Loan,Partner,Central,Consumption,C,675,102000000,48,0.2432
LN0007581,CUS0003271,2024-04-01,Personal Loan,Digital,Ho Chi Minh City,Medical,D,631,80000000,36,0.2731
LN0007582,CUS0001125,2023-03-01,Buy Now Pay Later,Digital,Central,Consumption,D,594,11000000,9,0.2721
LN0007583,CUS0004402,2023-04-01,Personal Loan,Digital,Hanoi,Home Improvement,D,611,188000000,36,0.2669
LN0007584,CUS0004149,2024-01-01,Personal Loan,Branch,South,Education,D,592,65000000,48,0.2815
LN0007585,CUS0001373,2023-07-01,Buy Now Pay Later,Digital,Hanoi,Consumption,C,653,30000000,6,0.2586
LN0007586,CUS0000855,2024-02-01,Installment Loan,Partner,Ho Chi Minh City,Consumption,A,815,39000000,6,0.2489
LN0007587,CUS0000738,2023-11-01,Personal Loan,Digital,Hanoi,Other,C,694,136000000,12,0.1944
LN0007588,CUS0003147,2023-02-01,Personal Loan,Digital,North,Other,D,584,107000000,36,0.2742
LN0007589,CUS0002957,2023-01-01,Personal Loan,Digital,Ho Chi Minh City,Other,B,714,33000000,24,0.2594
LN0007590,CUS0000016,2023-04-01,Installment Loan,Digital,Central,Consumption,E,478,24000000,6,0.3097
LN0007591,CUS0007093,2023-09-01,Installment Loan,Digital,Ho Chi Minh City,Home Improvement,D,645,85000000,24,0.2697
LN0007592,CUS0000245,2023-09-01,Buy Now Pay Later,Partner,North,Home Improvement,B,712,11000000,12,0.2492
LN0007593,CUS0002453,2024-05-01,Personal Loan,Branch,Hanoi,Electronics,D,641,104000000,12,0.2677
LN0007594,CUS0006782,2023-06-01,Buy Now Pay Later,Digital,Ho Chi Minh City,Other,D,585,4000000,12,0.1839
LN0007595,CUS0005421,2023-09-01,Personal Loan,Partner,South,Consumption,B,730,248000000,48,0.2312
LN0007596,CUS0005185,2023-04-01,Installment Loan,Digital,Ho Chi Minh City,Other,A,837,78000000,6,0.2299
LN0007597,CUS0005281,2024-04-01,Credit Card,Partner,Ho Chi Minh City,Consumption,E,479,16000000,36,0.3236
LN0007598,CUS0002109,2023-06-01,Installment Loan,Digital,Hanoi,Other,A,801,39000000,9,0.2837
LN0007599,CUS0002449,2024-04-01,Installment Loan,Branch,Central,Electronics,B,739,66000000,9,0.228
LN0007600,CUS0003092,2024-01-01,Credit Card,Partner,North,Consumption,B,710,86000000,36,0.3484
LN0007601,CUS0002888,2023-08-01,Personal Loan,Digital,Ho Chi Minh City,Home Improvement,D,642,48000000,36,0.2163
LN0007602,CUS0007488,2023-11-01,Credit Card,Digital,Ho Chi Minh City,Electronics,B,741,84000000,36,0.2873
LN0007603,CUS0005063,2024-05-01,Credit Card,Digital,Central,Consumption,B,742,109000000,36,0.3575
LN0007604,CUS0006235,2023-05-01,Buy Now Pay Later,Partner,Hanoi,Consumption,A,781,15000000,9,0.2123
LN0007605,CUS0002965,2023-06-01,Personal Loan,Partner,Central,Consumption,C,688,194000000,36,0.2508
LN0007606,CUS0003354,2023-01-01,Credit Card,Branch,South,Education,C,681,52000000,36,0.3345
LN0007607,CUS0000097,2023-07-01,Personal Loan,Digital,Ho Chi Minh City,Home Improvement,C,679,255000000,36,0.2929
LN0007608,CUS0002019,2023-08-01,Credit Card,Branch,Central,Medical,B,700,115000000,36,0.2475
LN0007609,CUS0008284,2024-05-01,Personal Loan,Digital,North,Consumption,B,716,80000000,24,0.2818
LN0007610,CUS0000216,2024-02-01,Buy Now Pay Later,Partner,Ho Chi Minh City,Consumption,D,601,9000000,12,0.2909
LN0007611,CUS0000302,2024-05-01,Personal Loan,Telesales,North,Other,D,625,156000000,24,0.2529
LN0007612,CUS0000291,2024-01-01,Credit Card,Partner,Central,Electronics,A,834,82000000,36,0.3123
LN0007613,CUS0005997,2023-05-01,Credit Card,Telesales,South,Medical,C,676,103000000,36,0.3454
LN0007614,CUS0001830,2023-01-01,Installment Loan,Digital,Hanoi,Other,C,664,90000000,18,0.2921
LN0007615,CUS0001621,2023-04-01,Personal Loan,Branch,Ho Chi Minh City,Consumption,C,688,102000000,36,0.2423
LN0007616,CUS0004751,2023-09-01,Credit Card,Branch,North,Electronics,C,689,112000000,36,0.354
LN0007617,CUS0008420,2024-04-01,Personal Loan,Branch,Central,Other,C,655,64000000,36,0.1843
LN0007618,CUS0008152,2023-07-01,Credit Card,Digital,Ho Chi Minh City,Education,C,670,57000000,36,0.2404
LN0007619,CUS0000118,2023-09-01,Personal Loan,Telesales,South,Other,A,819,61000000,48,0.2809
LN0007620,CUS0005474,2023-02-01,Personal Loan,Branch,South,Electronics,A,823,295000000,48,0.2602
LN0007621,CUS0000232,2023-03-01,Personal Loan,Telesales,Central,Electronics,A,794,162000000,24,0.2947
LN0007622,CUS0008859,2024-03-01,Installment Loan,Partner,Central,Education,C,674,40000000,12,0.2431
LN0007623,CUS0008233,2024-01-01,Credit Card,Digital,Hanoi,Medical,C,676,118000000,36,0.3441
LN0007624,CUS0003111,2024-03-01,Installment Loan,Digital,Hanoi,Home Improvement,D,633,17000000,12,0.2808
LN0007625,CUS0004466,2023-06-01,Personal Loan,Branch,Ho Chi Minh City,Home Improvement,C,654,216000000,48,0.2179
LN0007626,CUS0001093,2023-09-01,Personal Loan,Partner,Hanoi,Electronics,A,830,47000000,18,0.2597
LN0007627,CUS0001028,2023-05-01,Installment Loan,Digital,North,Electronics,A,817,82000000,6,0.3167
LN0007628,CUS0002609,2023-01-01,Installment Loan,Partner,South,Home Improvement,C,672,90000000,24,0.2884
LN0007629,CUS0003306,2023-08-01,Credit Card,Partner,South,Medical,B,718,119000000,36,0.2691
LN0007630,CUS0001655,2024-05-01,Buy Now Pay Later,Digital,Central,Electronics,E,452,21000000,9,0.285
LN0007631,CUS0008349,2024-03-01,Personal Loan,Digital,South,Electronics,C,671,132000000,24,0.2068
LN0007632,CUS0006377,2023-06-01,Credit Card,Digital,South,Electronics,A,797,33000000,36,0.2496
LN0007633,CUS0003141,2024-04-01,Credit Card,Branch,North,Medical,B,705,57000000,36,0.3375
LN0007634,CUS0006304,2023-07-01,Buy Now Pay Later,Partner,Ho Chi Minh City,Home Improvement,B,714,19000000,3,0.1826
LN0007635,CUS0005705,2023-02-01,Installment Loan,Digital,North,Other,D,639,70000000,9,0.2194
LN0007636,CUS0005442,2023-07-01,Personal Loan,Telesales,Hanoi,Home Improvement,B,733,98000000,24,0.1827
LN0007637,CUS0007816,2023-08-01,Installment Loan,Branch,Ho Chi Minh City,Electronics,C,652,32000000,9,0.2698
LN0007638,CUS0000854,2023-04-01,Personal Loan,Digital,North,Home Improvement,C,684,90000000,18,0.2251
LN0007639,CUS0000233,2024-03-01,Personal Loan,Partner,Ho Chi Minh City,Home Improvement,A,770,220000000,24,0.2973
LN0007640,CUS0006708,2024-01-01,Installment Loan,Digital,North,Consumption,B,740,67000000,12,0.3057
LN0007641,CUS0005487,2023-10-01,Buy Now Pay Later,Branch,North,Electronics,A,830,17000000,9,0.2029
LN0007642,CUS0006843,2023-11-01,Personal Loan,Partner,Ho Chi Minh City,Medical,B,738,64000000,48,0.2496
LN0007643,CUS0005647,2023-04-01,Personal Loan,Branch,Ho Chi Minh City,Education,B,737,195000000,24,0.2877
LN0007644,CUS0007177,2023-12-01,Credit Card,Partner,Central,Home Improvement,A,848,77000000,36,0.2964
LN0007645,CUS0007853,2023-05-01,Installment Loan,Digital,Ho Chi Minh City,Home Improvement,D,620,19000000,24,0.2857
LN0007646,CUS0005725,2023-10-01,Personal Loan,Branch,Hanoi,Education,B,759,231000000,24,0.2761
LN0007647,CUS0000586,2023-08-01,Installment Loan,Telesales,Ho Chi Minh City,Medical,A,777,23000000,6,0.2619
LN0007648,CUS0001070,2023-12-01,Personal Loan,Digital,Central,Home Improvement,B,747,102000000,24,0.2354
LN0007649,CUS0003239,2023-07-01,Personal Loan,Digital,South,Other,C,698,183000000,24,0.2613
LN0007650,CUS0006449,2023-09-01,Buy Now Pay Later,Partner,South,Education,D,588,2000000,3,0.2027
LN0007651,CUS0007986,2023-03-01,Personal Loan,Digital,Hanoi,Electronics,D,613,282000000,24,0.2405
LN0007652,CUS0006509,2023-05-01,Personal Loan,Partner,Hanoi,Electronics,A,791,171000000,36,0.1911
LN0007653,CUS0003640,2024-04-01,Personal Loan,Partner,South,Home Improvement,A,841,117000000,36,0.2915
LN0007654,CUS0005265,2023-11-01,Personal Loan,Digital,South,Consumption,B,718,231000000,48,0.2095
LN0007655,CUS0003781,2023-04-01,Personal Loan,Branch,South,Consumption,C,658,28000000,24,0.2955
LN0007656,CUS0004647,2023-09-01,Buy Now Pay Later,Digital,South,Home Improvement,C,652,7000000,6,0.2076
LN0007657,CUS0006707,2023-04-01,Personal Loan,Partner,Hanoi,Electronics,C,697,63000000,18,0.1867
LN0007658,CUS0004736,2024-05-01,Installment Loan,Digital,Central,Consumption,A,834,15000000,12,0.2928
LN0007659,CUS0007930,2023-12-01,Credit Card,Branch,North,Consumption,A,846,69000000,36,0.2446
LN0007660,CUS0004609,2023-12-01,Personal Loan,Telesales,South,Electronics,B,752,214000000,36,0.2964
LN0007661,CUS0005030,2024-02-01,Installment Loan,Branch,South,Consumption,C,684,11000000,24,0.2393
LN0007662,CUS0005413,2023-03-01,Credit Card,Branch,South,Home Improvement,A,828,87000000,36,0.3586
LN0007663,CUS0003553,2023-02-01,Installment Loan,Branch,South,Medical,C,698,74000000,6,0.2786
LN0007664,CUS0006496,2023-03-01,Buy Now Pay Later,Partner,North,Electronics,B,756,4000000,3,0.1846
LN0007665,CUS0003757,2023-01-01,Buy Now Pay Later,Digital,Hanoi,Medical,C,683,4000000,9,0.1913
LN0007666,CUS0002755,2023-12-01,Credit Card,Partner,Central,Consumption,C,662,53000000,36,0.2423
LN0007667,CUS0005479,2023-11-01,Buy Now Pay Later,Digital,North,Medical,B,701,25000000,6,0.1996
LN0007668,CUS0001625,2024-04-01,Credit Card,Partner,North,Other,D,602,46000000,36,0.2623
LN0007669,CUS0001550,2023-01-01,Personal Loan,Digital,Central,Electronics,C,659,275000000,48,0.221
LN0007670,CUS0004445,2024-04-01,Buy Now Pay Later,Digital,Hanoi,Medical,A,842,28000000,12,0.2004
LN0007671,CUS0000424,2023-07-01,Personal Loan,Digital,South,Home Improvement,A,790,211000000,24,0.2779
LN0007672,CUS0007197,2023-01-01,Buy Now Pay Later,Partner,South,Medical,C,685,16000000,3,0.2705
LN0007673,CUS0008812,2023-07-01,Installment Loan,Partner,South,Other,B,719,81000000,6,0.2725
LN0007674,CUS0004291,2024-03-01,Installment Loan,Digital,South,Other,B,730,32000000,12,0.2172
LN0007675,CUS0006081,2023-01-01,Personal Loan,Telesales,South,Home Improvement,C,693,75000000,24,0.2598
LN0007676,CUS0001811,2024-03-01,Personal Loan,Digital,Ho Chi Minh City,Other,A,772,149000000,48,0.2204
LN0007677,CUS0000426,2024-01-01,Personal Loan,Partner,Central,Education,B,754,182000000,48,0.2406
LN0007678,CUS0007699,2023-08-01,Installment Loan,Partner,North,Other,D,628,20000000,9,0.2887
LN0007679,CUS0002243,2023-10-01,Credit Card,Branch,North,Medical,B,704,48000000,36,0.2599
LN0007680,CUS0003640,2023-01-01,Installment Loan,Digital,North,Medical,C,671,93000000,9,0.2822
LN0007681,CUS0007570,2023-11-01,Credit Card,Digital,South,Other,A,839,65000000,36,0.3338
LN0007682,CUS0008236,2023-12-01,Buy Now Pay Later,Partner,Hanoi,Other,C,697,21000000,3,0.1878
LN0007683,CUS0001700,2023-11-01,Installment Loan,Digital,South,Home Improvement,B,731,81000000,6,0.2083
LN0007684,CUS0002708,2023-10-01,Personal Loan,Partner,North,Electronics,D,640,271000000,18,0.291
LN0007685,CUS0004989,2023-10-01,Personal Loan,Partner,North,Electronics,A,806,110000000,12,0.217
LN0007686,CUS0004373,2023-12-01,Personal Loan,Partner,South,Home Improvement,B,742,262000000,36,0.2133
LN0007687,CUS0002766,2024-05-01,Personal Loan,Telesales,Central,Education,D,609,129000000,12,0.2643
LN0007688,CUS0000781,2024-02-01,Personal Loan,Digital,Ho Chi Minh City,Electronics,A,840,236000000,48,0.2373
LN0007689,CUS0003283,2023-02-01,Personal Loan,Digital,South,Medical,D,585,265000000,48,0.2311
LN0007690,CUS0002461,2023-02-01,Buy Now Pay Later,Partner,South,Electronics,C,657,24000000,12,0.1898
LN0007691,CUS0000824,2023-09-01,Credit Card,Digital,Central,Consumption,B,742,24000000,36,0.2643
LN0007692,CUS0007179,2023-09-01,Credit Card,Partner,South,Education,C,690,17000000,36,0.2904
LN0007693,CUS0005395,2023-05-01,Credit Card,Branch,South,Electronics,D,582,49000000,36,0.2619
LN0007694,CUS0007222,2023-09-01,Installment Loan,Telesales,Hanoi,Medical,C,686,35000000,24,0.2836
LN0007695,CUS0004867,2024-05-01,Buy Now Pay Later,Digital,South,Electronics,B,704,6000000,3,0.232
LN0007696,CUS0001335,2023-05-01,Installment Loan,Digital,Central,Medical,A,823,82000000,18,0.3106
LN0007697,CUS0006584,2023-08-01,Buy Now Pay Later,Branch,South,Other,D,648,21000000,12,0.188
LN0007698,CUS0008020,2023-12-01,Personal Loan,Telesales,Ho Chi Minh City,Consumption,A,819,209000000,36,0.1972
LN0007699,CUS0003328,2023-11-01,Installment Loan,Branch,Ho Chi Minh City,Home Improvement,D,616,40000000,12,0.2881
LN0007700,CUS0007983,2023-12-01,Personal Loan,Partner,Hanoi,Education,D,634,130000000,36,0.2588
LN0007701,CUS0001573,2023-07-01,Personal Loan,Telesales,Central,Consumption,B,723,102000000,12,0.1999
LN0007702,CUS0003747,2023-09-01,Buy Now Pay Later,Branch,Hanoi,Electronics,B,737,30000000,9,0.1823
LN0007703,CUS0001091,2023-09-01,Buy Now Pay Later,Branch,Ho Chi Minh City,Consumption,A,797,25000000,12,0.296
LN0007704,CUS0006899,2023-08-01,Personal Loan,Branch,Hanoi,Consumption,A,834,260000000,24,0.2352
LN0007705,CUS0007665,2023-07-01,Buy Now Pay Later,Telesales,Ho Chi Minh City,Electronics,E,521,20000000,9,0.2511
LN0007706,CUS0001894,2023-05-01,Installment Loan,Digital,South,Consumption,C,698,8000000,18,0.2486
LN0007707,CUS0004485,2023-04-01,Personal Loan,Digital,North,Consumption,C,662,65000000,18,0.2742
LN0007708,CUS0000541,2023-12-01,Installment Loan,Partner,South,Electronics,B,707,16000000,12,0.2208
LN0007709,CUS0003565,2023-10-01,Personal Loan,Digital,North,Medical,B,712,254000000,36,0.2268
LN0007710,CUS0003894,2023-04-01,Buy Now Pay Later,Partner,South,Education,D,595,6000000,3,0.197
LN0007711,CUS0001331,2024-05-01,Personal Loan,Branch,South,Medical,C,682,228000000,24,0.2504
LN0007712,CUS0006935,2023-04-01,Credit Card,Digital,Ho Chi Minh City,Home Improvement,C,697,32000000,36,0.3148
LN0007713,CUS0002411,2024-03-01,Personal Loan,Branch,Ho Chi Minh City,Consumption,C,693,63000000,12,0.2362
LN0007714,CUS0002802,2023-08-01,Buy Now Pay Later,Partner,Ho Chi Minh City,Home Improvement,A,812,24000000,6,0.2752
LN0007715,CUS0003767,2024-01-01,Buy Now Pay Later,Digital,Hanoi,Consumption,B,704,4000000,6,0.297
LN0007716,CUS0002545,2023-04-01,Credit Card,Digital,Hanoi,Education,C,657,102000000,36,0.2886
LN0007717,CUS0005797,2024-05-01,Personal Loan,Digital,South,Education,B,757,85000000,36,0.2535
LN0007718,CUS0006851,2023-04-01,Personal Loan,Branch,Ho Chi Minh City,Medical,C,667,50000000,36,0.2398
LN0007719,CUS0008779,2023-01-01,Personal Loan,Partner,Hanoi,Home Improvement,B,708,98000000,24,0.2268
LN0007720,CUS0007788,2023-03-01,Credit Card,Partner,South,Education,A,772,105000000,36,0.2967
LN0007721,CUS0006446,2023-10-01,Personal Loan,Digital,Ho Chi Minh City,Electronics,C,688,107000000,36,0.2275
LN0007722,CUS0005887,2023-04-01,Credit Card,Partner,Ho Chi Minh City,Home Improvement,C,656,108000000,36,0.2749
LN0007723,CUS0000365,2024-05-01,Installment Loan,Partner,Hanoi,Electronics,A,835,81000000,6,0.2145
LN0007724,CUS0004240,2023-06-01,Installment Loan,Branch,Ho Chi Minh City,Medical,A,850,41000000,9,0.2092
LN0007725,CUS0008566,2023-09-01,Personal Loan,Branch,South,Other,B,702,95000000,12,0.2148
LN0007726,CUS0001358,2024-02-01,Personal Loan,Digital,Ho Chi Minh City,Medical,A,796,116000000,18,0.249
LN0007727,CUS0002208,2023-08-01,Buy Now Pay Later,Partner,Hanoi,Consumption,B,743,3000000,6,0.2814
LN0007728,CUS0001743,2023-03-01,Credit Card,Branch,Hanoi,Medical,D,619,46000000,36,0.2962
LN0007729,CUS0000879,2023-11-01,Credit Card,Telesales,Hanoi,Education,B,743,118000000,36,0.2571
LN0007730,CUS0001015,2023-02-01,Personal Loan,Telesales,North,Education,B,708,211000000,12,0.2737
LN0007731,CUS0002409,2023-03-01,Installment Loan,Branch,Hanoi,Medical,B,753,31000000,12,0.2811
LN0007732,CUS0008432,2024-02-01,Credit Card,Branch,Hanoi,Consumption,E,529,35000000,36,0.2644
LN0007733,CUS0008968,2023-11-01,Credit Card,Digital,Ho Chi Minh City,Medical,B,732,23000000,36,0.3423
LN0007734,CUS0006968,2023-06-01,Credit Card,Partner,Ho Chi Minh City,Education,D,646,114000000,36,0.2744
